instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,temp_actual,hum_actual,windspeed_actual,day_temp_actual,day_hum_actual,day_windspeed_actual,day_cnt
12457,2012-06-08,2,1,6,5,0,5,1,1,0.5,0.4848,0.72,0.1045,1,28,29,15.5,72.0,7.0015,26.615847000000002,46.791700000000006,11.750661000000001,7736
12458,2012-06-08,2,1,6,6,0,5,1,1,0.52,0.5,0.68,0.0896,8,131,139,16.44,68.0,6.0032,26.615847000000002,46.791700000000006,11.750661000000001,7736
12459,2012-06-08,2,1,6,7,0,5,1,1,0.52,0.5,0.72,0.1045,19,409,428,16.44,72.0,7.0015,26.615847000000002,46.791700000000006,11.750661000000001,7736
12460,2012-06-08,2,1,6,8,0,5,1,1,0.58,0.5455,0.6,0.0896,37,663,700,19.259999999999998,60.0,6.0032,26.615847000000002,46.791700000000006,11.750661000000001,7736
12461,2012-06-08,2,1,6,9,0,5,1,1,0.62,0.6212,0.53,0.1642,47,335,382,21.14,53.0,11.0014,26.615847000000002,46.791700000000006,11.750661000000001,7736
12462,2012-06-08,2,1,6,10,0,5,1,1,0.66,0.6212,0.47,0.2537,62,187,249,23.020000000000003,47.0,16.997899999999998,26.615847000000002,46.791700000000006,11.750661000000001,7736
12463,2012-06-08,2,1,6,11,0,5,1,1,0.7,0.6364,0.42,0.2537,65,199,264,24.9,42.0,16.997899999999998,26.615847000000002,46.791700000000006,11.750661000000001,7736
12464,2012-06-08,2,1,6,12,0,5,1,1,0.72,0.6515,0.39,0.3284,89,280,369,25.839999999999996,39.0,22.0028,26.615847000000002,46.791700000000006,11.750661000000001,7736
12465,2012-06-08,2,1,6,13,0,5,1,1,0.74,0.6515,0.37,0.2537,129,287,416,26.78,37.0,16.997899999999998,26.615847000000002,46.791700000000006,11.750661000000001,7736
12466,2012-06-08,2,1,6,14,0,5,1,1,0.76,0.6667,0.31,0.3881,128,245,373,27.72,31.0,26.0027,26.615847000000002,46.791700000000006,11.750661000000001,7736
12467,2012-06-08,2,1,6,15,0,5,1,1,0.76,0.6667,0.29,0.2836,98,299,397,27.72,28.999999999999996,19.0012,26.615847000000002,46.791700000000006,11.750661000000001,7736
12468,2012-06-08,2,1,6,16,0,5,1,1,0.76,0.6667,0.29,0.2985,111,412,523,27.72,28.999999999999996,19.999499999999998,26.615847000000002,46.791700000000006,11.750661000000001,7736
12469,2012-06-08,2,1,6,17,0,5,1,1,0.76,0.6667,0.29,0.194,114,679,793,27.72,28.999999999999996,12.998000000000001,26.615847000000002,46.791700000000006,11.750661000000001,7736
12470,2012-06-08,2,1,6,18,0,5,1,1,0.76,0.6667,0.27,0.2239,147,576,723,27.72,27.0,15.001299999999999,26.615847000000002,46.791700000000006,11.750661000000001,7736
12471,2012-06-08,2,1,6,19,0,5,1,1,0.74,0.6515,0.3,0.2239,95,460,555,26.78,30.0,15.001299999999999,26.615847000000002,46.791700000000006,11.750661000000001,7736
12472,2012-06-08,2,1,6,20,0,5,1,1,0.72,0.6515,0.32,0.1343,117,291,408,25.839999999999996,32.0,8.9981,26.615847000000002,46.791700000000006,11.750661000000001,7736
12473,2012-06-08,2,1,6,21,0,5,1,1,0.7,0.6364,0.37,0.1343,83,256,339,24.9,37.0,8.9981,26.615847000000002,46.791700000000006,11.750661000000001,7736
12474,2012-06-08,2,1,6,22,0,5,1,1,0.68,0.6364,0.41,0.1045,61,230,291,23.96,41.0,7.0015,26.615847000000002,46.791700000000006,11.750661000000001,7736
12475,2012-06-08,2,1,6,23,0,5,1,1,0.64,0.6212,0.57,0.1642,52,163,215,22.080000000000002,56.99999999999999,11.0014,26.615847000000002,46.791700000000006,11.750661000000001,7736
12476,2012-06-09,2,1,6,0,0,6,0,1,0.64,0.6212,0.53,0.1045,54,152,206,22.080000000000002,53.0,7.0015,29.144153000000003,43.7083,9.667229,7498
12477,2012-06-09,2,1,6,1,0,6,0,1,0.64,0.6212,0.53,0.0896,34,89,123,22.080000000000002,53.0,6.0032,29.144153000000003,43.7083,9.667229,7498
12478,2012-06-09,2,1,6,2,0,6,0,1,0.64,0.6212,0.5,0.2239,21,68,89,22.080000000000002,50.0,15.001299999999999,29.144153000000003,43.7083,9.667229,7498
12479,2012-06-09,2,1,6,3,0,6,0,1,0.62,0.6212,0.57,0.0,12,28,40,21.14,56.99999999999999,0.0,29.144153000000003,43.7083,9.667229,7498
12480,2012-06-09,2,1,6,4,0,6,0,1,0.62,0.6212,0.57,0.0,2,6,8,21.14,56.99999999999999,0.0,29.144153000000003,43.7083,9.667229,7498
12481,2012-06-09,2,1,6,5,0,6,0,1,0.6,0.6212,0.56,0.1045,4,15,19,20.2,56.00000000000001,7.0015,29.144153000000003,43.7083,9.667229,7498
12482,2012-06-09,2,1,6,6,0,6,0,1,0.56,0.5303,0.64,0.1045,17,63,80,18.320000000000004,64.0,7.0015,29.144153000000003,43.7083,9.667229,7498
12483,2012-06-09,2,1,6,7,0,6,0,1,0.58,0.5455,0.64,0.1045,26,61,87,19.259999999999998,64.0,7.0015,29.144153000000003,43.7083,9.667229,7498
12484,2012-06-09,2,1,6,8,0,6,0,1,0.62,0.6061,0.61,0.1045,42,202,244,21.14,61.0,7.0015,29.144153000000003,43.7083,9.667229,7498
12485,2012-06-09,2,1,6,9,0,6,0,1,0.64,0.6212,0.57,0.1642,99,241,340,22.080000000000002,56.99999999999999,11.0014,29.144153000000003,43.7083,9.667229,7498
12486,2012-06-09,2,1,6,10,0,6,0,1,0.7,0.6515,0.51,0.1045,168,298,466,24.9,51.0,7.0015,29.144153000000003,43.7083,9.667229,7498
12487,2012-06-09,2,1,6,11,0,6,0,1,0.76,0.6667,0.35,0.0,218,351,569,27.72,35.0,0.0,29.144153000000003,43.7083,9.667229,7498
12488,2012-06-09,2,1,6,12,0,6,0,1,0.8,0.697,0.29,0.2537,196,335,531,29.6,28.999999999999996,16.997899999999998,29.144153000000003,43.7083,9.667229,7498
12489,2012-06-09,2,1,6,13,0,6,0,1,0.82,0.697,0.24,0.2836,236,349,585,30.54,24.0,19.0012,29.144153000000003,43.7083,9.667229,7498
12490,2012-06-09,2,1,6,14,0,6,0,1,0.82,0.697,0.23,0.194,239,354,593,30.54,23.0,12.998000000000001,29.144153000000003,43.7083,9.667229,7498
12491,2012-06-09,2,1,6,15,0,6,0,1,0.84,0.7121,0.2,0.2985,218,337,555,31.479999999999997,20.0,19.999499999999998,29.144153000000003,43.7083,9.667229,7498
12492,2012-06-09,2,1,6,16,0,6,0,1,0.82,0.697,0.24,0.194,219,315,534,30.54,24.0,12.998000000000001,29.144153000000003,43.7083,9.667229,7498
12493,2012-06-09,2,1,6,17,0,6,0,1,0.84,0.7121,0.24,0.0,238,257,495,31.479999999999997,24.0,0.0,29.144153000000003,43.7083,9.667229,7498
12494,2012-06-09,2,1,6,18,0,6,0,1,0.82,0.697,0.24,0.2239,175,276,451,30.54,24.0,15.001299999999999,29.144153000000003,43.7083,9.667229,7498
12495,2012-06-09,2,1,6,19,0,6,0,1,0.8,0.697,0.29,0.1642,128,232,360,29.6,28.999999999999996,11.0014,29.144153000000003,43.7083,9.667229,7498
12496,2012-06-09,2,1,6,20,0,6,0,1,0.76,0.6667,0.35,0.2239,125,238,363,27.72,35.0,15.001299999999999,29.144153000000003,43.7083,9.667229,7498
12497,2012-06-09,2,1,6,21,0,6,0,1,0.74,0.6515,0.4,0.194,105,211,316,26.78,40.0,12.998000000000001,29.144153000000003,43.7083,9.667229,7498
12498,2012-06-09,2,1,6,22,0,6,0,1,0.7,0.6515,0.58,0.1642,63,151,214,24.9,57.99999999999999,11.0014,29.144153000000003,43.7083,9.667229,7498
12499,2012-06-09,2,1,6,23,0,6,0,1,0.68,0.6364,0.61,0.1642,69,161,230,23.96,61.0,11.0014,29.144153000000003,43.7083,9.667229,7498
12500,2012-06-10,2,1,6,0,0,0,0,1,0.66,0.6212,0.69,0.1045,33,125,158,23.020000000000003,69.0,7.0015,29.793346999999997,53.833299999999994,8.959307,6598
12501,2012-06-10,2,1,6,1,0,0,0,1,0.64,0.6061,0.73,0.1343,32,84,116,22.080000000000002,73.0,8.9981,29.793346999999997,53.833299999999994,8.959307,6598
12502,2012-06-10,2,1,6,2,0,0,0,1,0.64,0.6061,0.69,0.1343,17,56,73,22.080000000000002,69.0,8.9981,29.793346999999997,53.833299999999994,8.959307,6598
12503,2012-06-10,2,1,6,3,0,0,0,1,0.64,0.6061,0.73,0.1045,6,23,29,22.080000000000002,73.0,7.0015,29.793346999999997,53.833299999999994,8.959307,6598
12504,2012-06-10,2,1,6,4,0,0,0,1,0.62,0.5909,0.78,0.0896,1,9,10,21.14,78.0,6.0032,29.793346999999997,53.833299999999994,8.959307,6598
12505,2012-06-10,2,1,6,5,0,0,0,1,0.62,0.6061,0.69,0.0896,3,10,13,21.14,69.0,6.0032,29.793346999999997,53.833299999999994,8.959307,6598
12506,2012-06-10,2,1,6,6,0,0,0,1,0.62,0.5909,0.73,0.0,3,27,30,21.14,73.0,0.0,29.793346999999997,53.833299999999994,8.959307,6598
12507,2012-06-10,2,1,6,7,0,0,0,1,0.6,0.5758,0.78,0.1045,21,41,62,20.2,78.0,7.0015,29.793346999999997,53.833299999999994,8.959307,6598
12508,2012-06-10,2,1,6,8,0,0,0,1,0.64,0.6061,0.73,0.0896,59,122,181,22.080000000000002,73.0,6.0032,29.793346999999997,53.833299999999994,8.959307,6598
12509,2012-06-10,2,1,6,9,0,0,0,1,0.7,0.6515,0.58,0.0,91,175,266,24.9,57.99999999999999,0.0,29.793346999999997,53.833299999999994,8.959307,6598
12510,2012-06-10,2,1,6,10,0,0,0,1,0.76,0.6818,0.4,0.1045,148,265,413,27.72,40.0,7.0015,29.793346999999997,53.833299999999994,8.959307,6598
12511,2012-06-10,2,1,6,11,0,0,0,1,0.76,0.6818,0.45,0.0896,184,315,499,27.72,45.0,6.0032,29.793346999999997,53.833299999999994,8.959307,6598
12512,2012-06-10,2,1,6,12,0,0,0,1,0.82,0.7121,0.3,0.0,173,329,502,30.54,30.0,0.0,29.793346999999997,53.833299999999994,8.959307,6598
12513,2012-06-10,2,1,6,13,0,0,0,1,0.84,0.7273,0.28,0.1343,204,288,492,31.479999999999997,28.000000000000004,8.9981,29.793346999999997,53.833299999999994,8.959307,6598
12514,2012-06-10,2,1,6,14,0,0,0,1,0.84,0.7273,0.3,0.1343,186,314,500,31.479999999999997,30.0,8.9981,29.793346999999997,53.833299999999994,8.959307,6598
12515,2012-06-10,2,1,6,15,0,0,0,1,0.84,0.7273,0.3,0.2239,159,316,475,31.479999999999997,30.0,15.001299999999999,29.793346999999997,53.833299999999994,8.959307,6598
12516,2012-06-10,2,1,6,16,0,0,0,1,0.84,0.7424,0.36,0.2836,173,335,508,31.479999999999997,36.0,19.0012,29.793346999999997,53.833299999999994,8.959307,6598
12517,2012-06-10,2,1,6,17,0,0,0,1,0.82,0.7424,0.41,0.2836,184,337,521,30.54,41.0,19.0012,29.793346999999997,53.833299999999994,8.959307,6598
12518,2012-06-10,2,1,6,18,0,0,0,1,0.82,0.7273,0.38,0.2239,164,326,490,30.54,38.0,15.001299999999999,29.793346999999997,53.833299999999994,8.959307,6598
12519,2012-06-10,2,1,6,19,0,0,0,1,0.82,0.7121,0.28,0.2836,115,260,375,30.54,28.000000000000004,19.0012,29.793346999999997,53.833299999999994,8.959307,6598
12520,2012-06-10,2,1,6,20,0,0,0,1,0.76,0.6818,0.48,0.1642,113,250,363,27.72,48.0,11.0014,29.793346999999997,53.833299999999994,8.959307,6598
12521,2012-06-10,2,1,6,21,0,0,0,1,0.72,0.6818,0.62,0.1642,83,170,253,25.839999999999996,62.0,11.0014,29.793346999999997,53.833299999999994,8.959307,6598
12522,2012-06-10,2,1,6,22,0,0,0,1,0.7,0.6515,0.65,0.1642,42,117,159,24.9,65.0,11.0014,29.793346999999997,53.833299999999994,8.959307,6598
12523,2012-06-10,2,1,6,23,0,0,0,1,0.72,0.6667,0.58,0.1045,30,80,110,25.839999999999996,57.99999999999999,7.0015,29.793346999999997,53.833299999999994,8.959307,6598
12524,2012-06-11,2,1,6,0,0,1,1,1,0.7,0.6515,0.65,0.1045,8,33,41,24.9,65.0,7.0015,29.554153,58.791700000000006,13.916771,6664
12525,2012-06-11,2,1,6,1,0,1,1,1,0.66,0.6212,0.74,0.1642,9,15,24,23.020000000000003,74.0,11.0014,29.554153,58.791700000000006,13.916771,6664
12526,2012-06-11,2,1,6,2,0,1,1,1,0.66,0.6212,0.74,0.1045,5,12,17,23.020000000000003,74.0,7.0015,29.554153,58.791700000000006,13.916771,6664
12527,2012-06-11,2,1,6,3,0,1,1,1,0.64,0.5909,0.78,0.1045,2,4,6,22.080000000000002,78.0,7.0015,29.554153,58.791700000000006,13.916771,6664
12528,2012-06-11,2,1,6,4,0,1,1,1,0.64,0.5909,0.78,0.1343,0,7,7,22.080000000000002,78.0,8.9981,29.554153,58.791700000000006,13.916771,6664
12529,2012-06-11,2,1,6,5,0,1,1,1,0.64,0.5909,0.78,0.1343,1,36,37,22.080000000000002,78.0,8.9981,29.554153,58.791700000000006,13.916771,6664
12530,2012-06-11,2,1,6,6,0,1,1,1,0.62,0.5758,0.83,0.1045,8,136,144,21.14,83.0,7.0015,29.554153,58.791700000000006,13.916771,6664
12531,2012-06-11,2,1,6,7,0,1,1,1,0.64,0.5909,0.78,0.1045,25,478,503,22.080000000000002,78.0,7.0015,29.554153,58.791700000000006,13.916771,6664
12532,2012-06-11,2,1,6,8,0,1,1,1,0.66,0.6212,0.74,0.1343,38,613,651,23.020000000000003,74.0,8.9981,29.554153,58.791700000000006,13.916771,6664
12533,2012-06-11,2,1,6,9,0,1,1,1,0.7,0.6515,0.65,0.1343,57,259,316,24.9,65.0,8.9981,29.554153,58.791700000000006,13.916771,6664
12534,2012-06-11,2,1,6,10,0,1,1,1,0.72,0.6818,0.62,0.1642,52,95,147,25.839999999999996,62.0,11.0014,29.554153,58.791700000000006,13.916771,6664
12535,2012-06-11,2,1,6,11,0,1,1,2,0.76,0.6818,0.48,0.2239,59,143,202,27.72,48.0,15.001299999999999,29.554153,58.791700000000006,13.916771,6664
12536,2012-06-11,2,1,6,12,0,1,1,2,0.8,0.7273,0.43,0.194,63,198,261,29.6,43.0,12.998000000000001,29.554153,58.791700000000006,13.916771,6664
12537,2012-06-11,2,1,6,13,0,1,1,2,0.8,0.7121,0.41,0.2985,63,185,248,29.6,41.0,19.999499999999998,29.554153,58.791700000000006,13.916771,6664
12538,2012-06-11,2,1,6,14,0,1,1,2,0.82,0.7273,0.34,0.2836,66,193,259,30.54,34.0,19.0012,29.554153,58.791700000000006,13.916771,6664
12539,2012-06-11,2,1,6,15,0,1,1,1,0.8,0.7121,0.41,0.3582,72,187,259,29.6,41.0,23.9994,29.554153,58.791700000000006,13.916771,6664
12540,2012-06-11,2,1,6,16,0,1,1,2,0.8,0.7121,0.41,0.4179,87,340,427,29.6,41.0,27.999299999999998,29.554153,58.791700000000006,13.916771,6664
12541,2012-06-11,2,1,6,17,0,1,1,2,0.8,0.7121,0.41,0.3582,85,715,800,29.6,41.0,23.9994,29.554153,58.791700000000006,13.916771,6664
12542,2012-06-11,2,1,6,18,0,1,1,2,0.8,0.7273,0.43,0.2985,105,726,831,29.6,43.0,19.999499999999998,29.554153,58.791700000000006,13.916771,6664
12543,2012-06-11,2,1,6,19,0,1,1,2,0.76,0.6818,0.48,0.3284,89,507,596,27.72,48.0,22.0028,29.554153,58.791700000000006,13.916771,6664
12544,2012-06-11,2,1,6,20,0,1,1,2,0.74,0.6667,0.48,0.2239,61,333,394,26.78,48.0,15.001299999999999,29.554153,58.791700000000006,13.916771,6664
12545,2012-06-11,2,1,6,21,0,1,1,2,0.72,0.6667,0.58,0.194,32,218,250,25.839999999999996,57.99999999999999,12.998000000000001,29.554153,58.791700000000006,13.916771,6664
12546,2012-06-11,2,1,6,22,0,1,1,2,0.72,0.6667,0.58,0.194,22,142,164,25.839999999999996,57.99999999999999,12.998000000000001,29.554153,58.791700000000006,13.916771,6664
12547,2012-06-11,2,1,6,23,0,1,1,2,0.7,0.6515,0.58,0.2239,8,72,80,24.9,57.99999999999999,15.001299999999999,29.554153,58.791700000000006,13.916771,6664
12548,2012-06-12,2,1,6,0,0,2,1,2,0.7,0.6515,0.58,0.2239,2,26,28,24.9,57.99999999999999,15.001299999999999,26.786653,83.3333,14.374581999999998,4972
12549,2012-06-12,2,1,6,1,0,2,1,2,0.68,0.6364,0.65,0.1642,5,11,16,23.96,65.0,11.0014,26.786653,83.3333,14.374581999999998,4972
12550,2012-06-12,2,1,6,2,0,2,1,2,0.68,0.6364,0.65,0.194,0,6,6,23.96,65.0,12.998000000000001,26.786653,83.3333,14.374581999999998,4972
12551,2012-06-12,2,1,6,3,0,2,1,2,0.66,0.6212,0.69,0.2537,3,9,12,23.020000000000003,69.0,16.997899999999998,26.786653,83.3333,14.374581999999998,4972
12552,2012-06-12,2,1,6,4,0,2,1,3,0.6,0.5455,0.88,0.1642,0,4,4,20.2,88.0,11.0014,26.786653,83.3333,14.374581999999998,4972
12553,2012-06-12,2,1,6,5,0,2,1,3,0.6,0.5455,0.88,0.1343,1,28,29,20.2,88.0,8.9981,26.786653,83.3333,14.374581999999998,4972
12554,2012-06-12,2,1,6,6,0,2,1,2,0.6,0.5455,0.88,0.1343,6,130,136,20.2,88.0,8.9981,26.786653,83.3333,14.374581999999998,4972
12555,2012-06-12,2,1,6,7,0,2,1,3,0.62,0.5606,0.88,0.2537,16,287,303,21.14,88.0,16.997899999999998,26.786653,83.3333,14.374581999999998,4972
12556,2012-06-12,2,1,6,8,0,2,1,2,0.62,0.5606,0.88,0.2239,15,598,613,21.14,88.0,15.001299999999999,26.786653,83.3333,14.374581999999998,4972
12557,2012-06-12,2,1,6,9,0,2,1,2,0.64,0.5758,0.89,0.2836,31,254,285,22.080000000000002,89.0,19.0012,26.786653,83.3333,14.374581999999998,4972
12558,2012-06-12,2,1,6,10,0,2,1,3,0.64,0.5758,0.89,0.2836,29,96,125,22.080000000000002,89.0,19.0012,26.786653,83.3333,14.374581999999998,4972
12559,2012-06-12,2,1,6,11,0,2,1,3,0.66,0.6061,0.83,0.3582,8,57,65,23.020000000000003,83.0,23.9994,26.786653,83.3333,14.374581999999998,4972
12560,2012-06-12,2,1,6,12,0,2,1,3,0.66,0.6061,0.83,0.2537,19,76,95,23.020000000000003,83.0,16.997899999999998,26.786653,83.3333,14.374581999999998,4972
12561,2012-06-12,2,1,6,13,0,2,1,3,0.66,0.6061,0.83,0.194,11,48,59,23.020000000000003,83.0,12.998000000000001,26.786653,83.3333,14.374581999999998,4972
12562,2012-06-12,2,1,6,14,0,2,1,3,0.64,0.5758,0.89,0.2537,12,48,60,22.080000000000002,89.0,16.997899999999998,26.786653,83.3333,14.374581999999998,4972
12563,2012-06-12,2,1,6,15,0,2,1,3,0.66,0.5909,0.89,0.194,22,94,116,23.020000000000003,89.0,12.998000000000001,26.786653,83.3333,14.374581999999998,4972
12564,2012-06-12,2,1,6,16,0,2,1,2,0.66,0.5909,0.89,0.2836,30,209,239,23.020000000000003,89.0,19.0012,26.786653,83.3333,14.374581999999998,4972
12565,2012-06-12,2,1,6,17,0,2,1,2,0.66,0.5909,0.89,0.2836,56,625,681,23.020000000000003,89.0,19.0012,26.786653,83.3333,14.374581999999998,4972
12566,2012-06-12,2,1,6,18,0,2,1,1,0.68,0.6364,0.83,0.194,57,596,653,23.96,83.0,12.998000000000001,26.786653,83.3333,14.374581999999998,4972
12567,2012-06-12,2,1,6,19,0,2,1,1,0.68,0.6364,0.83,0.194,47,444,491,23.96,83.0,12.998000000000001,26.786653,83.3333,14.374581999999998,4972
12568,2012-06-12,2,1,6,20,0,2,1,1,0.68,0.6364,0.83,0.194,36,350,386,23.96,83.0,12.998000000000001,26.786653,83.3333,14.374581999999998,4972
12569,2012-06-12,2,1,6,21,0,2,1,1,0.68,0.6364,0.83,0.1045,41,233,274,23.96,83.0,7.0015,26.786653,83.3333,14.374581999999998,4972
12570,2012-06-12,2,1,6,22,0,2,1,1,0.66,0.5909,0.94,0.1045,19,188,207,23.020000000000003,94.0,7.0015,26.786653,83.3333,14.374581999999998,4972
12571,2012-06-12,2,1,6,23,0,2,1,3,0.66,0.5909,0.94,0.2239,11,78,89,23.020000000000003,94.0,15.001299999999999,26.786653,83.3333,14.374581999999998,4972
12572,2012-06-13,2,1,6,0,0,3,1,2,0.66,0.5909,0.94,0.194,7,27,34,23.020000000000003,94.0,12.998000000000001,26.889153,58.2083,22.999693,7421
12573,2012-06-13,2,1,6,1,0,3,1,1,0.64,0.5909,0.78,0.0,7,21,28,22.080000000000002,78.0,0.0,26.889153,58.2083,22.999693,7421
12574,2012-06-13,2,1,6,2,0,3,1,1,0.62,0.5758,0.83,0.1343,0,4,4,21.14,83.0,8.9981,26.889153,58.2083,22.999693,7421
12575,2012-06-13,2,1,6,3,0,3,1,1,0.62,0.5758,0.83,0.194,1,7,8,21.14,83.0,12.998000000000001,26.889153,58.2083,22.999693,7421
12576,2012-06-13,2,1,6,4,0,3,1,1,0.6,0.5606,0.83,0.1343,1,9,10,20.2,83.0,8.9981,26.889153,58.2083,22.999693,7421
12577,2012-06-13,2,1,6,5,0,3,1,1,0.6,0.5606,0.83,0.194,2,38,40,20.2,83.0,12.998000000000001,26.889153,58.2083,22.999693,7421
12578,2012-06-13,2,1,6,6,0,3,1,1,0.6,0.5606,0.83,0.2239,6,188,194,20.2,83.0,15.001299999999999,26.889153,58.2083,22.999693,7421
12579,2012-06-13,2,1,6,7,0,3,1,1,0.6,0.5606,0.83,0.2985,25,480,505,20.2,83.0,19.999499999999998,26.889153,58.2083,22.999693,7421
12580,2012-06-13,2,1,6,8,0,3,1,2,0.62,0.5909,0.73,0.5224,41,672,713,21.14,73.0,35.0008,26.889153,58.2083,22.999693,7421
12581,2012-06-13,2,1,6,9,0,3,1,2,0.64,0.6061,0.69,0.5821,54,298,352,22.080000000000002,69.0,39.000699999999995,26.889153,58.2083,22.999693,7421
12582,2012-06-13,2,1,6,10,0,3,1,2,0.64,0.6061,0.65,0.4179,64,134,198,22.080000000000002,65.0,27.999299999999998,26.889153,58.2083,22.999693,7421
12583,2012-06-13,2,1,6,11,0,3,1,2,0.66,0.6212,0.54,0.4478,64,182,246,23.020000000000003,54.0,30.002599999999997,26.889153,58.2083,22.999693,7421
12584,2012-06-13,2,1,6,12,0,3,1,2,0.68,0.6364,0.44,0.4179,93,241,334,23.96,44.0,27.999299999999998,26.889153,58.2083,22.999693,7421
12585,2012-06-13,2,1,6,13,0,3,1,2,0.7,0.6364,0.45,0.3881,52,203,255,24.9,45.0,26.0027,26.889153,58.2083,22.999693,7421
12586,2012-06-13,2,1,6,14,0,3,1,2,0.72,0.6515,0.37,0.4179,98,222,320,25.839999999999996,37.0,27.999299999999998,26.889153,58.2083,22.999693,7421
12587,2012-06-13,2,1,6,15,0,3,1,1,0.72,0.6515,0.32,0.4925,65,216,281,25.839999999999996,32.0,32.9975,26.889153,58.2083,22.999693,7421
12588,2012-06-13,2,1,6,16,0,3,1,1,0.72,0.6515,0.3,0.4925,72,320,392,25.839999999999996,30.0,32.9975,26.889153,58.2083,22.999693,7421
12589,2012-06-13,2,1,6,17,0,3,1,1,0.72,0.6515,0.32,0.4925,75,782,857,25.839999999999996,32.0,32.9975,26.889153,58.2083,22.999693,7421
12590,2012-06-13,2,1,6,18,0,3,1,1,0.72,0.6515,0.32,0.4478,104,640,744,25.839999999999996,32.0,30.002599999999997,26.889153,58.2083,22.999693,7421
12591,2012-06-13,2,1,6,19,0,3,1,1,0.7,0.6364,0.34,0.3881,123,548,671,24.9,34.0,26.0027,26.889153,58.2083,22.999693,7421
12592,2012-06-13,2,1,6,20,0,3,1,1,0.68,0.6364,0.36,0.4179,86,362,448,23.96,36.0,27.999299999999998,26.889153,58.2083,22.999693,7421
12593,2012-06-13,2,1,6,21,0,3,1,1,0.64,0.6212,0.44,0.3582,79,317,396,22.080000000000002,44.0,23.9994,26.889153,58.2083,22.999693,7421
12594,2012-06-13,2,1,6,22,0,3,1,1,0.62,0.6212,0.5,0.2985,29,209,238,21.14,50.0,19.999499999999998,26.889153,58.2083,22.999693,7421
12595,2012-06-13,2,1,6,23,0,3,1,1,0.62,0.6212,0.5,0.2836,25,128,153,21.14,50.0,19.0012,26.889153,58.2083,22.999693,7421
12596,2012-06-14,2,1,6,0,0,4,1,1,0.6,0.6212,0.53,0.2985,3,45,48,20.2,53.0,19.999499999999998,26.581653000000003,56.958299999999994,17.000111,7363
12597,2012-06-14,2,1,6,1,0,4,1,1,0.6,0.6212,0.56,0.2239,4,17,21,20.2,56.00000000000001,15.001299999999999,26.581653000000003,56.958299999999994,17.000111,7363
12598,2012-06-14,2,1,6,2,0,4,1,2,0.62,0.6212,0.53,0.2537,1,8,9,21.14,53.0,16.997899999999998,26.581653000000003,56.958299999999994,17.000111,7363
12599,2012-06-14,2,1,6,3,0,4,1,2,0.62,0.6212,0.53,0.2836,1,4,5,21.14,53.0,19.0012,26.581653000000003,56.958299999999994,17.000111,7363
12600,2012-06-14,2,1,6,4,0,4,1,2,0.6,0.6212,0.56,0.2537,0,6,6,20.2,56.00000000000001,16.997899999999998,26.581653000000003,56.958299999999994,17.000111,7363
12601,2012-06-14,2,1,6,5,0,4,1,2,0.6,0.6212,0.56,0.2537,0,40,40,20.2,56.00000000000001,16.997899999999998,26.581653000000003,56.958299999999994,17.000111,7363
12602,2012-06-14,2,1,6,6,0,4,1,1,0.58,0.5455,0.6,0.2836,12,169,181,19.259999999999998,60.0,19.0012,26.581653000000003,56.958299999999994,17.000111,7363
12603,2012-06-14,2,1,6,7,0,4,1,1,0.6,0.6061,0.6,0.2836,26,480,506,20.2,60.0,19.0012,26.581653000000003,56.958299999999994,17.000111,7363
12604,2012-06-14,2,1,6,8,0,4,1,1,0.6,0.6061,0.64,0.3284,37,682,719,20.2,64.0,22.0028,26.581653000000003,56.958299999999994,17.000111,7363
12605,2012-06-14,2,1,6,9,0,4,1,1,0.62,0.6061,0.61,0.2239,45,312,357,21.14,61.0,15.001299999999999,26.581653000000003,56.958299999999994,17.000111,7363
12606,2012-06-14,2,1,6,10,0,4,1,1,0.64,0.6061,0.65,0.4179,47,132,179,22.080000000000002,65.0,27.999299999999998,26.581653000000003,56.958299999999994,17.000111,7363
12607,2012-06-14,2,1,6,11,0,4,1,1,0.66,0.6212,0.57,0.2537,60,168,228,23.020000000000003,56.99999999999999,16.997899999999998,26.581653000000003,56.958299999999994,17.000111,7363
12608,2012-06-14,2,1,6,12,0,4,1,2,0.66,0.6212,0.61,0.2239,55,210,265,23.020000000000003,61.0,15.001299999999999,26.581653000000003,56.958299999999994,17.000111,7363
12609,2012-06-14,2,1,6,13,0,4,1,1,0.68,0.6364,0.57,0.1642,71,213,284,23.96,56.99999999999999,11.0014,26.581653000000003,56.958299999999994,17.000111,7363
12610,2012-06-14,2,1,6,14,0,4,1,1,0.7,0.6515,0.54,0.2836,84,214,298,24.9,54.0,19.0012,26.581653000000003,56.958299999999994,17.000111,7363
12611,2012-06-14,2,1,6,15,0,4,1,1,0.74,0.6667,0.48,0.2985,111,213,324,26.78,48.0,19.999499999999998,26.581653000000003,56.958299999999994,17.000111,7363
12612,2012-06-14,2,1,6,16,0,4,1,1,0.72,0.6667,0.51,0.2836,70,368,438,25.839999999999996,51.0,19.0012,26.581653000000003,56.958299999999994,17.000111,7363
12613,2012-06-14,2,1,6,17,0,4,1,1,0.72,0.6667,0.48,0.2239,117,750,867,25.839999999999996,48.0,15.001299999999999,26.581653000000003,56.958299999999994,17.000111,7363
